SurgeryProcedureMainGroupId,SurgeryProcedureSubGroupId,SurgeryProcedureId,Code,SurgeryProcedure,SurgeryProcedureSeverity,MainGroup,SubGroup,Specialty
6,10,34,6-10-34-Com,"Endovascular aneurysm repair (EVAR) of suprarenal aorta, with insertion of fenestrated graft (up to two orifices)",Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,9,6-10-9-Com,Closure of defect of interventricular septum,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,10,6-10-10-Com,Endovascular closure of perimembranous ventricular septal defect,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,11,6-10-11-Com,Norwood stage 1 procedure,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,25,6-10-25-Com,Replacement of tricuspid valve (including valvuloplasty),Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,26,6-10-26-Com,"Repair of tricuspid valve, eg for Ebstein's disease",Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,40,6-10-40-Maj,Intravascular ultrasound of coronary arteries (as sole procedure),Maj,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,41,6-10-41-Com,Complex Cox lesion set maze operation,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,42,6-10-42-Com,Repair of post infarction ventricular septal defect,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,43,6-10-43-Com,Repair of ventricular aneurysm,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,44,6-10-44-Com,Short-term circulatory support with left ventricular assist device,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,45,6-10-45-Com,Pericardiectomy,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,46,6-10-46-Xma,Decompression of cardiac tamponade or re-exploration for bleeding,Xma,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,47,6-10-47-Com,Correction of truncus arteriosus,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,48,6-10-48-Com,Formation of atriopulmonary connection (or any modification of Fontan type procedure),Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,49,6-10-49-Com,Repair of interrupted aortic arch,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,50,6-10-50-Com,Aortic root replacement with valve conduit or homograft and/or remodelling,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,51,6-10-51-Int,Percutaneous or open placement of intra-aortic balloon (including subsequent removal),Int,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,38,6-10-38-Com,Off-pump coronary artery bypass (OPCAB),Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,39,6-10-39-Com,Correction of anomalous coronary arteries,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,22,6-10-22-Com,Ross procedure,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,23,6-10-23-Com,Replacement of aortic valve with homograft or stentless porcine,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,24,6-10-24-Com,Revision replacement of aortic valve,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,37,6-10-37-Com,Revision bypass for coronary artery(ies) (including harvesting of grafts),Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,35,6-10-35-Com,"Endovascular aneurysm repair (EVAR) of suprarenal aorta, with insertion of fenestrated graft (three to four orifices)",Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,10,36,6-10-36-Com,Endovascular aneurysm repair (EVAR) of infrarenal aorta,Com,Thorax and intra-thoracic organs,Heart - cardiac surgery,Thoracic
6,11,3,6-11-3-Com,Ablation of AV nodal re-entry tachycardia (including mapping),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,6,6-11-6-Xma,Percutaneous occlusion of left atrial appendage,Xma,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,7,6-11-7-Com,Insertion of dual chamber implantable cardioverter defibrillator (ICD),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,4,6-11-4-Com,Ablation of arrhythmia in complex congenital heart disease (including mapping),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,5,6-11-5-Com,Ablation of left atrial tachycardia (including mapping),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,10,6-11-10-Int,Adult cardiac catheterisation - radial access (including coronary arteriography/catheterisation of right/left side of heart/contrast radiology) - with pressure wire (including fractional flow reserve measurement),Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,2,6-11-2-Com,"Coronary angioplasty following angiography with fractional flow study on the same day, +/- insertion of stent",Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,8,6-11-8-Maj,Lead replacement for Pacemaker or implantable cardioverter defibrillator (ICD),Maj,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,9,6-11-9-Int,"Replacement implantable cardioverter defibrillator (ICD), without lead change",Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,1,6-11-1-Com,Non-surgical reduction of myocardial septum (e.g. alcohol septal ablation),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,19,6-11-19-Com,Ablation of atrial arrhythmia (including mapping),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,16,6-11-16-Com,Percutaneous transluminal angioplasty of coronary artery(ies) with stent insertion and intravascular ultrasound,Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,17,6-11-17-Xma,Map guided surgery for ventricular arrhythmias (including mapping),Xma,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,18,6-11-18-Xma,Ablation of atrio-ventricular junction (including mapping),Xma,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,23,6-11-23-Com,Ablation of accessory pathway or selected modification of AV node (including mapping),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,20,6-11-20-Com,Ablation of ventricular arrhythmia (including mapping),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,21,6-11-21-Int,Internal cardioversion,Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,22,6-11-22-Com,Ablation of atrial fibrillation by isolation of the pulmonary veins (including mapping),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,14,6-11-14-Com,Percutaneous transluminal angioplasty of coronary artery(ies) with intravascular ultrasound (including laser),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,15,6-11-15-Com,Percutaneous transluminal angioplasty of coronary artery(ies) with stent insertion,Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,29,6-11-29-Com,Insertion of combined biventricular pacemaker and cardioverter defibrillator (CRT-D),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,30,6-11-30-Int,Adult cardiac catheterisation - brachial access (including coronary arteriography/ catheterisation of right/left side of heart/contrast radiology),Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,31,6-11-31-Com,"Percutaneous transluminal angioplasty of coronary artery(ies) for chronic total occlusions (CTO), +/- insertion of stent",Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,32,6-11-32-Int,Angioscopy,Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,33,6-11-33-Maj,Cardiac pacemaker system introduced through vein (single chamber),Maj,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,34,6-11-34-Maj,Cardiac pacemaker system introduced through vein (dual chamber),Maj,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,35,6-11-35-Com,Implantation of biventricular pacemaker,Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,36,6-11-36-Int,Resiting of Pacemaker or implantable cardioverter defibrillator (ICD),Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,37,6-11-37-Maj,Replacement of generator for intravenous cardiac pacemaker system (without lead change),Maj,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,38,6-11-38-Com,Removal of pacing system with bypass,Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,39,6-11-39-Min,Removal of pacing system without bypass (including leads),Min,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,40,6-11-40-Int,Removal of pacing system (generator only),Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,41,6-11-41-Com,Insertion of single chamber implantable cardioverter defibrillator (ICD),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,42,6-11-42-Com,"Coronary angiography proceeding to angioplasty on the same day, +/- insertion of stent",Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,43,6-11-43-Maj,Coronary angiography including intravascular ultrasound,Maj,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,44,6-11-44-Maj,Paediatric cardiac catheterisation,Maj,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,45,6-11-45-Int,Endomyocardial biopsy,Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,46,6-11-46-Com,"Coronary angioplasty following angiography with intravascular ultrasound on the same day, +/- insertion of stent",Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,47,6-11-47-Int,Pericardiocentesis,Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,11,6-11-11-Int,Adult cardiac catheterisation - femoral access (including coronary arteriography/catheterisation of right/left side of heart/contrast radiology) - with pressure wire (including fractional flow reserve measurement),Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,12,6-11-12-Int,Adult cardiac catheterisation - radial access (including coronary arteriography/ catheterisation of right/left side of heart/contrast radiology),Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,13,6-11-13-Com,Percutaneous transluminal angioplasty of coronary artery(ies) (including laser),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,27,6-11-27-Com,Rotoblation of coronary vessel(s) percutaneous transluminal rotational atherectomy (PCRS) +/- insertion of stent,Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,28,6-11-28-Int,Adult cardiac catheterisation - brachial access (including coronary arteriography/catheterisation of right/left side of heart / contrast radiology) - with pressure wire (including fractional flow reserve measurement),Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,24,6-11-24-Maj,Diagnostic intracardiac electrophysiological study including characterisation of intracardiac conduction and any testing of anti-arrhythmic drug efficacy by programmed stimulation,Maj,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,25,6-11-25-Int,Adult cardiac catheterisation - femoral access (including coronary arteriography/ catheterisation of right/left side of heart/contrast radiology),Int,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
6,11,26,6-11-26-Com,Insertion of an implantable cardioverter defibrillator with subcutaneous leads (subcutaneous ICD),Com,Thorax and intra-thoracic organs,Heart - cardiolog,Cardiology
7,1,1,7-1-1-Com,Bypass carotid artery from the arch,Com,Vascular System,Head and Neck,Vascular
7,1,2,7-1-2-Com,Bypass of subclavian artery - extra-thoracic,Com,Vascular System,Head and Neck,Vascular
7,1,3,7-1-3-Com,Bypass of subclavian artery from the arch,Com,Vascular System,Head and Neck,Vascular
7,1,4,7-1-4-Com,Carotid endarterectomy,Com,Vascular System,Head and Neck,Vascular
7,1,5,7-1-5-Com,Endarterectomy and patch repair of subclavian artery,Com,Vascular System,Head and Neck,Vascular
7,2,8,7-2-8-Com,Repair of leaking aneurysm of arch of aorta,Com,Vascular System,Thoracic vessels,Vascular
7,2,5,7-2-5-Com,Excision of infected aortic graft with bypass,Com,Vascular System,Thoracic vessels,Vascular
7,2,6,7-2-6-Com,Immediate repair of aortic dissection (ie within two weeks of happening),Com,Vascular System,Thoracic vessels,Vascular
7,2,3,7-2-3-Com,Elective repair of aneurysm of ascending aorta,Com,Vascular System,Thoracic vessels,Vascular
7,2,9,7-2-9-Com,Repair of leaking aneurysm of ascending aorta,Com,Vascular System,Thoracic vessels,Vascular
7,2,10,7-2-10-Com,Repair of leaking aneurysm of thoracic aorta,Com,Vascular System,Thoracic vessels,Vascular
7,2,7,7-2-7-Maj,Percutaneous transluminal balloon operations on aorta,Maj,Vascular System,Thoracic vessels,Vascular
7,2,1,7-2-1-Com,Delayed repair of aortic dissection (ie more than two weeks after happening),Com,Vascular System,Thoracic vessels,Vascular
7,2,4,7-2-4-Com,Elective repair of aneurysm of thoracic aorta,Com,Vascular System,Thoracic vessels,Vascular
7,2,11,7-2-11-Com,Replacement of thoracoabdominal aneurysms,Com,Vascular System,Thoracic vessels,Vascular
7,2,2,7-2-2-Com,Elective repair of aneurysm of arch of aorta,Com,Vascular System,Thoracic vessels,Vascular
7,3,4,7-3-4-Maj,Transluminal operations on renal artery,Maj,Vascular System,Renal vessels,Vascular
7,3,1,7-3-1-Com,Endarterectomy of renal artery,Com,Vascular System,Renal vessels,Vascular
7,3,2,7-3-2-Com,Reconstruction of renal artery(ies),Com,Vascular System,Renal vessels,Vascular
7,3,3,7-3-3-Xma,Reconstruction of transplant renal artery,Xma,Vascular System,Renal vessels,Vascular
7,4,3,7-4-3-Com,Endarterectomy and patch repair of visceral branch of abdominal aorta,Com,Vascular System,Abdominal vessels,Vascular
7,4,4,7-4-4-Com,Open infrarenal abdominal aortic aneurysm bifurcation graft,Com,Vascular System,Abdominal vessels,Vascular
7,4,7,7-4-7-Maj,Percutaneous transluminal balloon operations on aorta,Maj,Vascular System,Abdominal vessels,Vascular
7,4,8,7-4-8-Com,Revision of prosthesis of abdominal aorta,Com,Vascular System,Abdominal vessels,Vascular
7,4,5,7-4-5-Com,Open infrarenal abdominal aortic aneurysm tube graft,Com,Vascular System,Abdominal vessels,Vascular
7,4,6,7-4-6-Com,Other open operations on other visceral branch of abdominal aorta,Com,Vascular System,Abdominal vessels,Vascular
7,4,1,7-4-1-Com,Axillo-bifemoral bypass,Com,Vascular System,Abdominal vessels,Vascular
7,4,2,7-4-2-Com,Axillo-unifemoral bypass,Com,Vascular System,Abdominal vessels,Vascular
7,5,1,7-5-1-Com,Aorto-bifemoral bypass,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,2,7-5-2-Com,"Aorto-iliac, aorto-femoral, ilio-femoral bypass",Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,3,7-5-3-Com,Endarterectomy and patch repair of iliac artery,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,12,7-5-12-Com,Reconstruction/bypass for popliteal aneurysm,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,9,7-5-9-Com,Femoro-popliteal bypass using vein,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,10,7-5-10-Com,Femoro-popliteal bypass using vein cuff/patch,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,11,7-5-11-Com,Open operations on iliac artery,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,7,7-5-7-Com,Femoro-femoral bypass,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,13,7-5-13-Xma,Revision femoral bypass graft,Xma,Vascular System,Ileo-femoral vessels ,Vascular
7,5,14,7-5-14-Int,transluminal operations on iliac artery,Int,Vascular System,Ileo-femoral vessels ,Vascular
7,5,15,7-5-15-Maj,Transluminal procedures on femoral artery,Maj,Vascular System,Ileo-femoral vessels ,Vascular
7,5,6,7-5-6-Com,Femoro-distal calf bypass using vein,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,8,7-5-8-Com,Femoro-popliteal bypass using prosthesis,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,4,7-5-4-Com,Endarterectomy of femoral artery,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,5,5,7-5-5-Com,Femoro-distal calf bypass using prosthesis +/- vein cuff/patch,Com,Vascular System,Ileo-femoral vessels ,Vascular
7,6,1,7-6-1-Maj,Basilic vein transposition,Maj,Vascular System,Non-specific,Vascular
7,6,10,7-6-10-Xma,Isolated limb perfusion,Xma,Vascular System,Non-specific,Vascular
7,6,7,7-6-7-Int,Implantation of port device (PowerPort),Int,Vascular System,Non-specific,Vascular
7,6,8,7-6-8-Int,Insertion of Portacath/vasoport unit,Int,Vascular System,Non-specific,Vascular
7,6,9,7-6-9-Int,Insertion of tunnelled central venous catheter (Hickman Line),Int,Vascular System,Non-specific,Vascular
7,6,14,7-6-14-Maj,Open removal of thrombus from vein,Maj,Vascular System,Non-specific,Vascular
7,6,11,7-6-11-Int,Ligation of arteriovenous fistula for dialysis,Int,Vascular System,Non-specific,Vascular
7,6,12,7-6-12-Xma,Open embolectomy of artery,Xma,Vascular System,Non-specific,Vascular
7,6,13,7-6-13-Int,Open insertion of Tenckhoff catheter,Int,Vascular System,Non-specific,Vascular
7,6,5,7-6-5-Maj,Creation of arteriovenous shunt (synthetic graft),Maj,Vascular System,Non-specific,Vascular
7,6,6,7-6-6-Int,Creation of peritoneovenous shunt (Levine/Denver),Int,Vascular System,Non-specific,Vascular
7,6,20,7-6-20-Min,Removal of Tenckhoff catheter,Min,Vascular System,Non-specific,Vascular
7,6,21,7-6-21-Com,Repair arteriovenous fistula,Com,Vascular System,Non-specific,Vascular
7,6,22,7-6-22-Com,Repair of acquired arteriovenous fistula,Com,Vascular System,Non-specific,Vascular
7,6,23,7-6-23-Xma,Repair of limb artery,Xma,Vascular System,Non-specific,Vascular
7,6,24,7-6-24-Xma,Repair of limb artery using vein graft,Xma,Vascular System,Non-specific,Vascular
7,6,25,7-6-25-Int,Surgical insertion of central venous dialysis line,Int,Vascular System,Non-specific,Vascular
7,6,3,7-6-3-Int,Creation of arteriovenous fistula (including subsequent closure),Int,Vascular System,Non-specific,Vascular
7,6,4,7-6-4-Int,Creation of arteriovenous fistula for dialysis,Int,Vascular System,Non-specific,Vascular
7,6,18,7-6-18-Min,Removal of central venous dialysis line,Min,Vascular System,Non-specific,Vascular
7,6,2,7-6-2-Min,Biopsy of artery (including temporal) (as sole procedure),Min,Vascular System,Non-specific,Vascular
7,6,26,7-6-26-Min,Insertion of central venous catheter - (non- X-ray guided),Min,Vascular System,Non-specific,Vascular
